 "name" , "count" 
"Oakham","157"
"Schiers","262"
"Pincher Creek","5"
"Foster","1"
"Ittigen","184"
"Peronne","30"
"Breitnau","153"
"Vaux-sur-Poligny","0"
"Dellroy","37"
"Saint-Valery-en-Caux","72"
"Puerto Marques","0"
"Weikersheim","81"
"Alixan","65"
"Glencoe","0"
"Vittuone","689"
"Amirim","83"
"Oswiecim","71"
"Garachico","230"
"Bransford","0"
"Little Malvern","0"
"Anglards-de-Saint-Flour","0"
"Bayirkoy","1"
"Mzamba Beach","7"
"Santo Stefano Lodigiano","96"
"Carlisle Bay","45"
"Celle Ligure","0"
"Frankfort","0"
"Papanui","0"
"Westford","294"
"Nov Dojran","14"
"Speichersdorf","38"
"Gorgo al Monticano","873"
"Meyrueis","46"
"South Gouldsboro","33"
"Valley Crossing","0"
"Saratok","0"
"Talavera de la Reina","8"
"Grasmere","0"
"Ashburton","9"
"Verres","259"
"East Maitland","60"
"South Stoke","0"
"Falerna","113"
"Aquidauana","0"
"Waihau Bay","0"
"Laholm","23"
"Nieu-Bethesda","0"
"Huxley","0"
"Thakhek","1"
"Saratov","11"
"Fangcheng","793"
"Oerlikon","152"
"Ewingsdale","89"
"Roding","35"
"Ballan-Mire","0"
"Sattledt","45"
"Baruth","33"
"Gilles Plains","100"
"Sydney Olympic Park","303"
"Ismailia","1"
"Degagnac","95"
"Ingersheim","209"
"Schnecksville","110"
"San Nicolas de Tolentino","166"
"Flix","23"
"Villa Bascilica","548"
"Santorini","493"
"Stockstadt am Main","312"
"Ospitaletto","397"
"Chancelade","59"
"HafenCity","0"
"Rosmaninhal","0"
"Sulzbach","404"
"Bulkington","0"
"Carnegie","0"
"Bruehl","319"
"Brozolo","248"
"Cromer","112"
"Szekesfehervar","67"
"Blue Eye","170"
"Kirknewton","343"
"New Prague","126"
"Cottingham","110"
"Priddis","87"
"Exshaw","76"
"Boigu Island","0"
"Teshikaga","6"
"Neral","43"
"Hericourt-en-Caux","0"
"Pointe-aux-Trembles","0"
"Riberalta","0"
"Azpeitia","87"
"Steyr","41"
"Edipsos","68"
"Siuntion Kirkonkyla","0"
"Hayden","41"
"Cuba","0"
"Jhansi","2"
"Kapawi","0"
"Amsterdam West","428"
"Guraidhoo","57"
"Veseli nad Moravou","10"
"Store Heddinge","99"
"Drem","0"
"Dong Hoi","3"
"Tiantai","1234"
"Morsbronn-les-Bains","0"
"South Molton","177"
"Nynashamn","10"
"Monheim","492"
"Portile de Fier","9"
"Ascain","206"
"Ross River","0"
"Ueberlingen","114"
"Campagnano di Roma","1718"
"Grand Forks","26"
"Hawkinsville","55"
"Kangra","34"
"Playa Bonita","101"
"Perols","234"
"Wolgan Valley","7"
"Mont'Serrat","0"
"La Malbaie","18"
"St Albans","0"
"Burundi","5"
"Unterseen","296"
"Roubaix","205"
"Adachi","0"
"Berze-la-Ville","731"
"Pangkalpinang","3"
"Bifroest","4"
"Ben Lomond","259"
"Brookeland","9"
"Pwllheli","42"
"Morbisch am See","45"
"Hasparren","197"
"Sidemen","681"
"North Hills","498"
"San Ciprian","0"
"Vitre","77"
"Rusutsu","108"
"Melaka","32"
"Laken","0"
"Running Creek","18"
"Cucq","50"
"Gion","0"
"Longgang","0"
"Christmas","0"
"Butuan","0"
"San Mauro Torinese","246"
"Daphne","106"
"La Cartuja Island","0"
"Daphni","266"
"Tonfano","0"
"Nhill","2"
"Opio","712"
"Pipestone","9"
"Khoroshevskiy","1"
"Issoncourt","14"
"Asheville","102"
"Zahara de los Atunes","0"
"Serravalle Pistoiese","1103"
"Ambleside","203"
"Csepreg","47"
"Taplejung","0"
"La Roche-Maurice","71"
"Neubrandenburg","14"
"Ras Nasrani","0"
"Jakobstad","4"
"Westernieland","38"
"South Congress","0"
"Huangshi","5"
"Belper","213"
"Allos","57"
"Hengshui","3"
"Myrrhee","5"
"La Senia","48"
"Limestone Cove","0"
"Gerland","0"
"Panicale","517"
"Useless Loop","0"
"Blagoevgrad","62"
"Paracin","7"
"Barranquilla","25"
"Glen Alpine","22"
"Karlshagen","112"
"Rosny-sur-Seine","0"
"Runaway Bay","0"
"Tobermory","0"
"Yandina","0"
"Toyonaka","426"
"Savudrija","274"
"Bardufoss","0"
"Howth","0"
"Amamoor","47"
"Khura Buri","18"
"Bacharach","154"
"Nothalten","294"
"Chicoutimi","6"
"Lamington Road","0"
"Kinloch Rannoch","0"
"Uehlingen-Birkendorf","0"
"Praia do Rosa","212"
"Mount Hagen","0"
"Yoakum","6"
"Port Townsend","0"
"Mokuleia","108"
"Altenkirchen","139"
"Milin","9"
"Correze","54"
"Crab Orchard","33"
"Vitrey-sur-Mance","0"
"Lons-le-Saunier","0"
"Obudu","1"
"Paris","1629"
"Longwy","114"
"Malmesbury","385"
"Mandeville","0"
"La Gouesniere","122"
"Huasco","0"
"Ambrieres-les-Vallees","0"
"Victoria West","105"
"Black Bourton","84"
"North Dublin","252"
"Jeffersontown","0"
"Torekov","23"
"Torrenueva","12"
"Waldbreitbach","153"
"Tornolo","230"
"Pacific","0"
"Panormos","0"
"Amite","19"
"Ludvika","10"
"Georgsmarienhuette","66"
"Grueningen","308"
"Carracedelo","17"
"Ebeltoft","23"
"Finike","51"
"La Barben","384"
"Puerto Madero","4"
"Panmure","0"
"Turcifal","0"
"Finiki","0"
"Carcass Island","0"
"Le Faou","88"
"Temple Street Night Market","0"
"Belgaum","0"
"Okahanja","1"
"Athee-sur-Cher","150"
"Rochefort-sur-Nenon","0"
"Turgutreis","278"
"Bromyard","194"
"Shavei Zion","55"
"Buzancais","20"
"Horton-Cum-Studley","0"
"Airolo","95"
"Wetherby","301"
"Kotabangun","0"
"Kisarazu","444"
"Camp Point","24"
"Bad Berka","68"
"Lydd","114"
"Hainburg an der Donau","122"
"Kaimana","0"
"Lanrivoare","49"
"Amstelveen","707"
"Garder","43"
"Kibouende","3"
"Foecy","39"
"Margao","284"
"Dossenheim-sur-Zinsel","0"
"Laohekou","72"
"Yixing","0"
"Cugy","163"
"Carlin","19"
"Brescia","342"
"Medicina","254"
"Viladecans","799"
"Fleurville","91"
"Hrafnseyri","2"
"Azanuy-Alins","0"
"Riceville","174"
"Nogarole Rocca","518"
"St. Vincent and the Grenadines","0"
"Concon","65"
"Mertzwiller","168"
"Knighton","67"
"Avoine","129"
"Deutschlandsberg","90"
"Mount Healthy","0"
"Dansville","24"
"Quesada","0"
"Guijuelo","11"
"Aramac","0"
"Wassenaar","668"
"Lumio","41"
"Ellerbek","228"
"Keene","0"
"San Domino","21"
"Houghton Lake","7"
"Iriga","7"
"Entrena","48"
"Vocha","0"
"Gudauri","0"
"Hundleton","0"
"Liverpool Street","0"
"Vari-Voula-Vouliagmeni","0"
"Wythenshawe","0"
"Marennes","0"
"Aljezur","169"
"Codroipo","178"
"Rothenburg","343"
"Kukmirn","36"
"Blackrod","84"
"Lakka","0"
"Estagel","122"
"Cossal","0"
"Aeschi bei Spiez","341"
"Las Rosas","3"
"Tanlay","37"
"Planguenoual","75"
"Librilla","65"
"Saint-Denis-Catus","49"
"Whakapapa","17"
"Opoa","17"
"Seignosse","186"
"Orosei","63"
"Parma","0"
"Grastorp","14"
"Saint-Maurice","0"
"Wismar","69"
"Quinta da Ria","0"
"Dietikon","303"
"Soemon-cho","11"
"Opol","6"
"Riebeeck West","8"
"Casino","8"
"Lagarrigue","49"
"Lochgilphead","31"
"Raskovice","31"
"Puerto Natales","8"
"Champigny-sur-Marne","0"
"Southborough","259"
"Selebi-Phikwe","0"
"Grainet","44"
"Caudebec-en-Caux","0"
"Soragna","118"
"Give","80"
"Karpacz","48"
"Lake Bennett","0"
"Kilgore","43"
"En Hod","51"
"Rukatunturi","0"
"Forest View","0"
"Evolene","404"
"Moniga del Garda","681"
"Roettenbach","116"
"Nerja","101"
"Scandiano","128"
"The Entrance","30"
"Milna","239"
"Bayard","10"
"Cacak","11"
"Beziers","96"
"Rathangan","51"
"Georgeville","0"
"Isla Mucura","8"
"Uckerath","0"
"Haller","8"
"Aragona","83"
"Bernalda","62"
"Vidalia","0"
"Hempstead","0"
"Centreville","0"
"Nordborg","33"
"Yongkang","0"
"Bruera","0"
"El Escorial","498"
"Lavinia","30"
"Nicholls Town","1"
"Parnu","9"
"Castelvecchio Pascoli","412"
"Saint-Beat","74"
"Prenzlauer Berg","0"
"Stubaital","342"
"Inverloch","3"
"Easton","0"
"El Altet","0"
"Bocholt","89"
"Nailloux","163"
"Alphabet Historic District","0"
"Namlea","0"
"Porretta Terme","418"
"Tusmore","94"
"Hinton","0"
"Kirkland","0"
"Cookes Subdivision","0"
"Cisovice","486"
"Grand-Case","227"
"Troarn","197"
"Vomero","1"
"Montgermont","95"
"Newaygo","22"
"Breval","108"
"Lincang","1"
"Bullfrog","2"
"Point Arkwright","146"
"Port Tobacco","165"
"Tenero-Contra","373"
"Ishasha","2"
"Fox Run","0"
"Valledoria","86"
"Hundested","31"
"Milos","24"
"Paros","275"
"Khuzhir","1"
"Estherville","24"
"Betws Garmon","0"
"Sistersville","15"
"Morro Bay","141"
"Rochester Hills","227"
"Okrisky","5"
"Na Macaret","261"
"Mancelona","33"
"Museros","175"
"Tucker's Town","27"
"Puerto Juarez","0"
"Matala","0"
"Naigani Island","2"
"San Pa Thong","142"
"Szakadat","8"
"Velo-Vocha","26"
"Higashiizu","26"
"Bjasta","1"
"Ikizdere","2"
"Bay Lake","84"
"Putgarten","72"
"Tarascon","338"
"Chateauneuf-Grasse","0"
"Golfe Juan","596"
"Vesoul","26"
"Bitonto","88"
"Volgelsheim","221"
"Durham","0"
"Bear Mountain","141"
"Avoise","67"
"Sehulea","0"
"Uxmal","9"
"Hoylandet","0"
"Vinkovci","5"
"Pindiu","0"
"Ailly-sur-Noye","0"
"Pantin","2068"
"Medemblik","89"
"Rampalnagas Village","3"
"Pittsburgh","122"
"Benneckenstein","0"
"Calverton","0"
"Maldonado","52"
"Apoquindo","0"
"Denali National Park","7"
"Grottaglie","163"
"Gingelom","152"
"Poulainville","27"
"Bracui","238"
"Kiserian","64"
"Wettenberg","40"
"Bibione","0"
"Cavaillon","344"
"Maewo","0"
"Locust Grove","0"
"Tipton","0"
"Golovin","0"
"Gersbach","0"
"Szakaly","12"
"Florida","0"
"Kurama","0"
"Mechenice","486"
"Greektown Historic District","0"
"Ragusa","108"
"Kaufman","67"
"Trakoscan","39"
"Iranduba","0"
"Carlow","37"
"The Cottage","0"
"Tuli Lodge","1"
"Pialba","25"
"Cape Dyer","0"
"Jaba","90"
"Stromness","4"
"Euskirchen","297"
"Sao Paulo State Park","0"
"Saint-Fiacre-sur-Maine","72"
"Balimo","0"
"Sispony","173"
"Bolszewo","149"
"Quincy Market - Financial District","0"
"La Doua","114"
"Matane","2"
"St. Jerome","216"
"Gisors","95"
"Lucena","0"
"Gizo","0"
"Munxar","146"
"Mae Kon","0"
"Gaggiano","598"
"Broadway Market","0"
"West End Village","91"
"Hoskins","0"
"Acassuso","68"
"Schulenburg","12"
"Wadsworth","0"
"Workum","55"
"Castro Urdiales","83"
"Gilford","51"
"Le Paquier","277"
"Mauerbach","456"
"Chaville","2033"
"Keymar","100"
"T'elavi","0"
"Thamesford","47"
"Vance","72"
"Albarracin","15"
"Wencheng","1"
"Jaca","42"
"Putre","1"
"Caminha","111"
"Strehla","120"
"Severn","0"
"Crolles","169"
"Opua","60"
"Port Ellen","3"
"Plougastel-Daoulas","0"
"Downton on the Rock","0"
"Barnwell","17"
"Cantalupa","239"
"Adelshofen","88"
"Matrahaza","17"
"Svenstrup","30"
"Hyvinkaa","17"
"Witteveen","58"
"Chippendale","296"
"Nanchang","58"
"Basses","78"
"Vattaro","409"
"Luka nad Jihlavou","5"
"Bad Rappenau","116"
"Ipiales","0"
"Corte Franca","0"
"Ashburnham","69"
"Tanjung Pandan","0"
"San Miguel de Salcedo","14"
"Cathedral Quarter","147"
"Diafani","18"
"East Tawas","5"
"Hamina","5"
"Orlenbach","59"
"Watford City","4"
"Claix","121"
"Carloforte","22"
"La Conner","40"
"Aigeiros","11"
"Seveso","843"
"Sant Llorenc des Cardassar","358"
"Lentate sul Seveso","843"
"Shimada","21"
"Lyme","154"
"Sinntal","58"
"Eauze","29"
"Starigrad (Paklenica)","53"
"Folkestone","143"
"Coalville","0"
"Croydon","0"
"Wonnerup","35"
"Lymm","417"
"Dalton","0"
"Calbayog","1"
"Sudoststadt","0"
"Spot Bay","4"
"Villers-la-Ville","0"
"Le Vignole","338"
"Mountainair","1"
"Suoi Nuoc Beach","0"
"Sterling","0"
"Colnbrook","1347"
"Longwood","0"
"Attibele","278"
"Disneyland Resort","0"
"Long Island","101"
"Unley","93"
"Virpazar","116"
"Putte","423"
"Hadern","0"
"Pratdip","169"
"North Point","0"
"Bozhou","0"
"Trochtelfingen","49"
"Venetico","273"
"Jaen","38"
"Bonners Ferry","3"
"Lynn","0"
"Tenay","109"
"Atlantic Beach","0"
"Chartwell","0"
"Engenho Novo","0"
"Fucecchio","1213"
"Saint-Martin-d'Oney","0"
"La Pobla de Segur","14"
"Luling","0"
"Alpbach","298"
"Davie Village","0"
"Saint-Benoit","74"
"Marylebone","0"
"Hightstown","252"
"Argelato","270"
"Zeist","588"
"La Cruz","17"
"Saint-Leonard","0"
"Alteckendorf","183"
"Penarth","225"
"Longreach","1"
"Mettawa","399"
"Skoura","21"
"Galena Park","512"
"Inubia Paulista","0"
"Lucera","36"
"Baiao","69"
"Putuo","0"
"Winterport","44"
"Furbo","76"
"Olomouc","16"
"Hebron","0"
"Saint-Denis","49"
"Curu","80"
"Chatuchuk","0"
"Lyon","120"
"San Secondo di Pinerolo","233"
"Inverigo","894"
"Mataro","925"
"Schemmerhofen","51"
"Struer","28"
"Summerton","42"
"Yeppoon","19"
"Rabenstein an der Pielach","30"
"Vintu de Jos","5"
"Byron Center","72"
"Koenigsfeld","91"
"Orford","0"
"Tence","49"
"Puente De Genave","6"
"Oberstinzel","56"
"Grazalema","121"
"Zeitz","113"
"Merlischachen","0"
"Richburg","41"
"Glorieta","63"
"Madras","0"
"Finkenberg","324"
"Hunts Cross","0"
"District 6","0"
"Linda-a-Pastora","753"
"Aubiere","101"
"Tacoignieres","157"
"Wahoo","21"
"Agios Vasileios","209"
"La Maddalena","195"
"Grafenau","46"
"Playas","0"
"Camano Island","67"
"South Hotel Zone","79"
"Syndal","0"
"Island Pond","4"
"Valle de Cabuerniga","89"
"Tende","201"
"Gainesville","48"
"Elkhorn","0"
"Poggi del Sasso","14"
"Boeblingen","188"
"Principe Island","0"
"Radenci","62"
"Struga","41"
"Petershausen","327"
"Garden District","0"
"Rocky Mountain House","3"
"Newtok","0"
"Inderoy","5"
"Tendo","15"
"Schwechat","457"
"Lake Harbor","0"
"Newton","0"
"Tucson","125"
"Cresson","157"
"Monchy-Humieres","43"
"Cadoneghe","929"
"Romeoville","313"
"Chaussin","85"
"Seeb","0"
"Tendu","23"
"Tarján","0"
"Clane","253"
"Mayaguez","37"
"Seeg","187"
"Yusong","0"
"Palm Island","0"
"Stony Mountain","51"
"Orduna","96"
"Eugenie-les-Bains","28"
"Mont Pelerin","0"
"Mallemort","310"
"Albstadt","36"
"Durango","36"
"San Giovanni Teatino","100"
"Cinigiano","269"
"Gresham Park","0"
"Mosnes","154"
"Neumarkt in Steiermark","25"
"Vicolungo","165"
"Illkirch-Graffenstaden","271"
"BhujiaGhat","77"
"Mont-Louis","258"
"Cinfaes","57"
"Zoliborz","535"
"Tremblay-en-France","0"
"Lafayette","81"
"Seguret","211"
"Usulutan","2"
"Adderbury","0"
"Rinaldi","0"
"Bos en Lommer","0"
"Nerul","277"
"Gadebusch","108"
"Cayeux-sur-Mer","0"
"Summersville","10"
"Colyton","280"
"Delitzsch","115"
"Charenton-le-Pont","0"
"Donji Milanovac","8"
"Gearhart","43"
"Parys","0"
"Monte Carlo Formula 1 Track","0"
"Capilla del Senor","13"
"Chungju","5"
"Hakone","78"
"Krugsdorf","23"
"Miami Beach Boardwalk","221"
"Lagafell","82"
"Killala","19"
"Burnhouse","200"
"Midrand","0"
"Tibro","11"
"Cuvu","17"
"Friedrichshain","0"
"Ponte San Giovanni","0"
"Braine-le-Compte","0"
"Sege","0"
"Brisbane","0"
"Steinberg am Rofan","307"
"Hjallerup","29"
"Harvestehude","0"
"Northleach","136"
"Spaichingen","59"
"Bohmstedt","42"
"Lyss","127"
"Brooksville","0"
"Equemauville","152"
"Giugliano in Campania","970"
"Wanning","9"
"Casagiove","518"
"Neubiberg","361"
"Porto Cervo","0"
"Ratchathewi","0"
"Siefersheim","179"
"Bad Koenigshofen I. Grabfeld","0"
"Bahrain","0"
"Auna di Sopra","361"
"Bad Rothenfelde","71"
"Hyde Park","0"
"Olivella","791"
"Manaira","25"
"Parada de Sil","12"
"Carnago","896"
"Evanton","8"
"Wickede","79"
"Rosslare Harbour","18"
"Carqueiranne","142"
"South Madison","60"
"Alghero","108"
"Dar Allouche","0"
"Vazgaikiemis","35"
"Teheranno","0"
"Gardur","81"
"Jako","13"
"La Guaira","21"
"Jingdezhen","17"
"Anggi","2"
"Wasaga Beach","38"
"Rinxent","93"
"La Celle-Conde","38"
"Francestown","59"
"Projan","71"
"Todmorden","346"
"Duncans","70"
"Chrudim","11"
"Caudan","98"
"Stromsund","1"
"La Coma I la Pedra","122"
"Suze-la-Rousse","175"
"Asprangeloi","19"
"Papaikou","30"
"Villa Corona","110"
"Ennis","0"
"Limoux","80"
"Bowmanville","26"
"Saint-Sylvestre-sur-Lot","18"
"Atsubetsu","0"
"Umbertide","454"
"Scario","0"
"Seia","62"
"Sucre","9"
"Rossville","9"
"Clara","30"
"Xonrupt-Longemer","0"
"Clare","47"
"Peach Springs","1"
"Foetz","0"
"Ozdere","123"
"Varberg","11"
"Preignac","144"
"Brick Lane","238"
"Ballachulish","44"
"Oaxaca","32"
"Clark","0"
"Fanwood","722"
"Timpa Natural Reserve","0"
"Lesobeng","1"
"Nove Sedlo","113"
"Raemoir","1706"
"Sweimeh","155"
"Preignan","28"
"Lavers Hill","14"
"West Allis","135"
"Seix","149"
"Lenexa","237"
"Peniscola","74"
"Ribeira","84"
"Crystal Lake","265"
"Riner","17"
"Reigate","1269"
"Lost Pines","0"
"Port Clarence","0"
"Gorgonzola","721"
"Lapu Lapu","85"
"Dickson City","65"
"Wildenbrunch","0"
"Gimouille","41"
"Nigde","4"
"Aix-les-Bains City Center","0"
"Spremberg","14"
"Whitney","0"
"Randazzo","340"
"East Kemptville","0"
"Chaource","37"
"Traralgon","9"
"Santa Maria de Trassierra","0"
"Schwabmuenchen","54"
"Yvetot","108"
"Marcey-les-Greves","0"
"Praia da Gale","184"
"Arena District","0"
"Rodrigues Island","2"
"Cutler","0"
"Pine Grove","141"
"Paracuellos de Jarama","577"
"Nether Stowey","0"
"Pamekasan","0"
"Blind River","2"
"Horslunde","15"
"Fuenlabrada","580"
"Grosseto","154"
"Neiafu","1"
"North Bruny","59"
"Zoar","0"
"Preveza","58"
"Jane","45"
"Kraljevo","10"
"Naniwa","0"
"La Malene","48"
"Sveti Martin Na Muri","17"
"Bersac-sur-Rivalier","0"
"Meishan","0"
"Grünheide","0"
"Banovce nad Bebravou","18"
"Ponte Valleceppi","0"
"Uttarpara-Kotrung","0"
"Posta Fibreno","69"
"Mareeba","130"
"Yachats","33"
"Kurseong","32"
"Pesquera de Duero","13"
"La Garenne-Colombes","2054"
"Sardar Samand","50"
"Madrid","457"
"Wershofen","115"
"Ringe","34"
"Niger","0"
"Bessoncourt","92"
"Morschach","186"
"Knockcroghery","19"
"Dayman","3"
"Monteriggioni","524"
"Long Preston","0"
"Pegram","208"
"Ipota","0"
"Fort Lupton","223"
"Puerto Piramides","0"
"Mignaloux-Beauvoir","55"
"Hartsville","38"
"Mount Sheridan","131"
"Bentonville","83"
"Kanoneiland","4"
"Challans","79"
"Milltown Malbay","35"
"Montegranaro","147"
"Almen","139"
"Sanming","1"
"South Bay","0"
"Margut","37"
"Shinjuku","0"
"Stadtbergen","44"
"Drumnadrochit","0"
"L'Ange-Gardien","0"
"Hancock","0"
"Oudenaarde","198"
"Kleparz","0"
"Lansford","1"
"Barneville-la-Bertran","0"
"Romney","16"
"Montagu","23"
"Jalan Cihampelas","0"
"Stabbestad","0"
"Cuero","16"
"Oehringen","54"
"Killara","306"
"Ayent","427"
"Caslano","508"
"Soweto","0"
"Cuers","167"
"Groveland","0"
"Mulsanne","58"
"Birkenwald","169"
"Mfuwe","2"
"Samatan","71"
"Steventon","0"
"Stewartville","40"
"White Post","61"
"Jinzhong","0"
"Goose Creek","147"
"Monte Real","195"
"San Martin","225"
"Versam","208"
"Yellville","15"
"Regenstauf","38"
"Soisy-sous-Montmorency","2055"
"Honolulu","98"
"Kebayoran Lama","0"
"Furanafushi Island","0"
"Prachinburi","1"
"Durfort-Lacapelette","0"
"Berlin Corners","48"
"Cowan","25"
"Rock Creek","13"
"La Mothe-Achard","66"
"Thornburg","68"
"South West Alentejo and Costa Vicentina Natural Park","0"
"Roscommon","18"
"Gasmata","0"
"Le Valtin","165"
"Stratton","0"
"Hlubocky","14"
"Bishkek","7"
"Lauffen am Neckar","189"
"Milies","122"
"Ain Draham","8"
"Bromsgrove","344"
"Zighy Bay","20"
"Santa-Lucia-di-Moriani","0"
"Lewisport","16"
"Trancoso","0"
"Lenzkirch","124"
"Gassville","13"
"Sene","166"
"Thornbury","0"
"Miranda de Ebro","51"
"Cedar Park","198"
"Senj","41"
"Castelrotto","378"
"San Giorgio di Mantova","395"
"Cogorno","304"
"Aldino","386"
"Sainte-Hermine","0"
"Loures","337"
"Sent","310"
"Sinarades","0"
"Permata Hijau","0"
"Mahango","3"
"Otter Rock","50"
"Baddeck","5"
"Neumarkt in der Oberpfalz","135"
"Ecouen","2050"
"Hot Water Beach","0"
"Khaidharion","265"
"Corno alle Scale","0"
"Alexandroupoli","8"
"Westcliffe","7"
"Grums","8"
"West Calder","331"
"Shildon","176"
"St. Ann","235"
"Tellaro","0"
"Stratov","473"
"Crown Point","0"
"Walpole","0"
"Gredstedbro","32"
"Porvenir","11"
"Otwock","142"
"De Soto National Forest","199"
"Yealmpton","0"
"Boxholm","23"
"Desenzano del Garda","641"
"Jindalee","138"
"Laboissiere-en-Thelle","0"
"Pasay","192"
"Rio das Ostras","111"
"Daratsos","0"
"Pulawy","13"
"Olching","348"
"Mandabe","0"
"Norwood","0"
"Rinku","0"
"Chamela","8"
"Papendrecht","278"
"Huntsville","0"
"Penmarch","70"
"Sebersdorf","44"
"Angol","3"
"Wembley","1323"
"Guardia Piemontese","46"
"Robertsau","0"
"Le Verdon-sur-Mer","61"
"Muelsen","65"
"Pearl District","0"
"Chaves","15"
"Peille","680"
"Birtley","0"
"Argeles Gazost","194"
"Prestice","25"
"Covaleda","11"
"Fountain Hills","330"
"Lianozovo","0"
"Germantown","0"
"West Paris","19"
"Ecuador","0"
"Denver","268"
"Konstancin-Jeziorna","0"
"Chanzeaux","65"
"Epen","217"
"Creussen","31"
"Guadiaro","0"
"Champorcher","139"
"Watermillock","5"
"Long Lellang","0"
"Montale","967"
"Seligman","3"
"Skanderborg","54"
"Carman","3"
"Golden Sands","95"
"Boenningstedt","225"
"Pasco","32"
"Hong Kong Island","79"
"Cala Llenya","0"
"Ruiru","64"
"Bad Schussenried","61"
"St. David's","22"
"Carrick-on-Suir","39"
"Magaz de Pisuerga","5"
"Saint-Palais-de-Phiolin","279"
"Hieflau","19"
"Middleburg","0"
"Vagnas","113"
"Cowes","0"
"Lumberville","202"
"Mlynky","37"
"Wolfach","234"
"Tatranska Strba","117"
"Burnsville","0"
"Wildau","656"
"Capolago","546"
"Stanton","0"
"Monessen","150"
"Villanova d'Asti","269"
"Calitri","20"
"Marinette","26"
"Rishikesh","113"
"Paiela","0"
"Manson","13"
"Kamchia","0"
"Molnlycke","60"
"Lundby","22"
"Belleville-sur-Loire","0"
"Frinton-on-Sea","0"
"Saukville","97"
"Zitacuaro","6"
"Felletin","13"
"Saint-Victurnien","72"
"Medgidia","46"
"Oak Park Heights","185"
"Carmagnola","266"
"Schorndorf","180"
"Jaux","53"
"Loano","201"
"Saint-Denis-le-Gast","49"
"Usseln","9"
"Llanvair Waterdine","0"
"Finland","0"
"Rivarennes","135"
"Port Pirie","1"
"Andreas","89"
"Sert","0"
"Zvolen","14"
"Kenora","5"
"Kirchentellinsfurt","176"
"Spring Valley","0"
"Eben am Achensee","342"
"Elfershausen","61"
"Pakostane","72"
"Iowa City","59"
"Burstadt","215"
"Torre Pedrera","0"
"Saint-Leu","0"
"Avermes","34"
"Craig Cove","0"
"Buckie","19"
"Vendeuvre","130"
"Costigliole Saluzzo","60"
"Corniglia","338"
"Desroches Island","1"
"North Sioux City","33"
"Mimet","297"
"Saint-Julien-des-Landes","209"
"Brookfield","0"
"Villa Obregon","0"
"Franskraal","34"
"Queluz","0"
"Skyway","0"
"Currie","337"
"Greece","157"
"Saint-Paul-en-Foret","279"
"Fuentenava de Jabaga","558"
"Melchnau","179"
"Oropesa del Mar","86"
"Civic Center","0"
"Nanoose Bay","25"
"Gulmarg","14"
"East Moline","64"
"Sete","0"
"Urach","130"
"Chisinau","48"
"Lovere Old Town","145"
"Hennef","306"
"Vartholomio","137"
"Crespina","569"
"Providenciales","43"
"Bean Station","36"
"Kingsland","97"
"Paszkowka","285"
"Aston Clinton","227"
"Carnate","837"
"Uckange","141"
"Whispering Pines","53"
"Riviere-sur-Tarn","0"
"Apgujeong","0"
"Lewdown","15"
"Gamberale","61"
"Cloncurry","0"
"Torello","45"
"Nova Almeida","0"
"Ban Na San","18"
"Tournefeuille","152"
"San Vito","82"
"Geus-d'Oloron","0"
"Masirah","2"
"Lunden","28"
"Puerto de Pollensa","378"
"Nurieux-Volognat","41"
"Lundu","0"
"Marina di Ragusa","0"
"Pukekohe East","132"
"Apucarana","7"
"De Funiak Springs","140"
"Mirepoix","0"
"Roslindale","308"
"Ouzinkie","1"
"Koeniz","219"
"Tolleson","352"
"Ruzomberok","26"
"Aroche","13"
"Carmel","165"
"Grust","166"
"Lakewood","0"
"Huancayo","0"
"Saint-Etienne-du-Rouvray","49"
"Lunel","262"
"Leyden","15"
"Dazaifu","77"
"Velankanni","2"
"Buscate","737"
"Vagney","79"
"Xitang","0"
"Ugchelen","163"
"Le Sentier","0"
"Barequecaba","0"
"Skovde","15"
"Mazotos","90"
"San Francisco Culhuacan","261"
"Sierra National Forest","17"
"Requena","6"
"Lassay-sur-Croisne","0"
"Laughlin","20"
"Chew Valley","337"
"Rorschacherberg","159"
"That Phanom","0"
"Munsingen","0"
"Huaibei","18"
"Annopol","0"
"Harlingen","0"
"Weedon Lois","21"
"Tirolo","249"
"Randallstown","229"
"Esterwegen","30"
"Montirone","378"
"Tuscola","41"
"Kasigluk","0"
"Odrava","107"
"Redding","28"
"Bioggio","482"
"Ullswater","0"
"Long Beach","836"
"Porto Levante","0"
"Kenova","31"
"Natural Bridge","0"
"Dover Air Force Base","32"
"Bayamon","77"
"Ootmarsum","67"
"Erexim","1"
"Nonantola","240"
"Alcobendas","571"
"Bruce Bay","13"
"Elsenham","0"
"Madoogali","16"
"Kajaani","4"
"Montara","457"
"Deildarey","1"
"Rhodt unter Rietburg","138"
"Newberry Springs","20"
"Foristell","61"
"Pasig","191"
"Subaytilah","0"
"Kraliky","13"
"De Rust","19"
"Bossolasco","121"
"Dunton","67"
"Suffern","261"
"Bluff Point","0"
"Saint-Paul-les-Dax","279"
"Versailles","0"
"River Falls","64"
"Corso Italia","154"
"Saint-Paul-de-Montminy","279"
"Zone","360"
"St Croix Falls","17"
"Futsukaichi","0"
"Pieve Ligure","218"
"Ekwok","0"
"Bramsche","28"
"Gandhidham","1"
"Pikeville","0"
"Siming","0"
"Dolni Branna","55"
"Laucheim","0"
